,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
176,-5.25,-8.0,-7.25,-6.75,-4.75,-8.5,-8.5,-6.75,-4.5,-6.5
177,-6.25,-9.25,-9.25,-9.25,-6.25,-9.5,-9.75,-8.5,-5.5,-7.0
178,-5.5,-7.75,-8.0,-8.75,-5.5,-9.0,-8.5,-7.25,-4.5,-6.0
179,-6.25,-9.0,-8.5,-9.25,-5.75,-9.75,-9.25,-7.5,-5.0,-6.75
180,-5.5,-7.75,-7.5,-8.5,-5.25,-9.0,-8.5,-6.25,-4.5,-6.0
181,-5.75,-8.25,-8.5,-8.75,-6.0,-9.25,-9.5,-8.0,-4.75,-6.5
182,-5.5,-8.0,-8.25,-8.5,-5.75,-9.25,-9.25,-7.5,-4.75,-6.25
183,-5.75,-8.0,-8.0,-8.25,-5.0,-9.0,-9.0,-7.25,-4.5,-6.0
184,-5.5,-8.0,-8.25,-8.5,-5.5,-9.0,-9.25,-7.5,-4.5,-6.0
185,-5.25,-8.0,-7.75,-8.75,-5.75,-9.0,-9.0,-7.0,-4.5,-5.75
186,-5.75,-8.25,-8.25,-8.25,-5.25,-9.25,-9.25,-7.75,-4.75,-6.25
187,-5.25,-7.5,-7.75,-8.0,-4.75,-8.5,-8.75,-7.5,-4.25,-5.5
188,-6.0,-8.25,-8.5,-8.5,-5.75,-9.75,-9.75,-8.0,-5.0,-6.5
189,-5.5,-7.75,-7.75,-8.25,-5.0,-9.0,-9.25,-7.25,-4.5,-5.75
190,-5.5,-8.75,-7.25,-8.5,-5.25,-9.25,-9.0,-5.25,-5.5,-6.75
191,-6.5,-9.5,-8.0,-9.25,-6.0,-9.75,-10.25,-6.25,-6.0,-7.5
192,-5.75,-8.75,-7.75,-9.0,-5.25,-9.5,-10.0,-6.25,-6.0,-6.75
193,-5.5,-8.5,-7.5,-8.5,-4.75,-9.0,-9.25,-6.0,-5.5,-6.5
